,DateTime,FreqRange,Height,Power
214,2021-12-05 16:00:30,1-10 Hz,0.66,0.155771298215
215,2021-12-05 16:00:50,1-10 Hz,0.66,0.0131967809407
216,2021-12-05 16:01:00,1-10 Hz,0.66,0.0344673391959
217,2021-12-05 16:28:50,1-10 Hz,0.66,0.0317718859048
218,2021-12-05 16:30:00,1-10 Hz,0.66,0.025819186595
219,2021-12-05 16:39:10,1-10 Hz,0.66,0.0220068745258
220,2021-12-05 16:56:10,1-10 Hz,0.66,0.0869880111398
221,2021-12-05 16:56:20,1-10 Hz,0.66,0.0539521307131
222,2021-12-05 17:45:30,1-10 Hz,0.66,0.0042958897549
223,2021-12-05 18:52:20,1-10 Hz,0.66,0.0709919643343
224,2021-12-05 19:30:50,1-10 Hz,0.66,0.075354360479
225,2021-12-05 19:38:00,1-10 Hz,0.66,0.00652057976672
226,2021-12-05 19:58:00,1-10 Hz,0.66,0.0160139960645
227,2021-12-05 21:29:50,1-10 Hz,0.66,0.0525857254006
228,2021-12-05 21:30:40,1-10 Hz,0.66,0.112910130843
229,2021-12-05 21:54:20,1-10 Hz,0.66,0.0724922635457
230,2021-12-05 22:36:50,1-10 Hz,0.66,0.105200845034
231,2021-12-05 23:45:10,1-10 Hz,0.66,0.0486929365252
232,2021-12-06 00:23:30,1-10 Hz,0.66,0.0660892378778
233,2021-12-06 00:42:10,1-10 Hz,0.66,0.0281229398854
234,2021-12-06 01:51:40,1-10 Hz,0.66,0.0346019036449
235,2021-12-06 01:45:00,1-10 Hz,0.66,9.9631865449e-05
236,2021-12-06 02:28:10,1-10 Hz,0.66,0.000102554665572
237,2021-12-06 20:19:30,1-10 Hz,0.66,7.79309626699e-05
238,2021-12-06 20:19:40,1-10 Hz,0.66,0.000287433607934
239,2021-12-06 20:19:50,1-10 Hz,0.66,0.000535266971287
240,2021-12-07 09:04:40,1-10 Hz,0.66,6.76380565148e-05
241,2021-12-07 09:04:50,1-10 Hz,0.66,6.49737951543e-05
242,2021-12-07 09:05:00,1-10 Hz,0.66,6.67384527049e-05
243,2021-12-07 09:05:10,1-10 Hz,0.66,6.28760737187e-05
244,2021-12-07 09:05:20,1-10 Hz,0.66,7.26725290494e-05
245,2021-12-07 09:05:30,1-10 Hz,0.66,9.00716252974e-05
246,2021-12-07 09:05:40,1-10 Hz,0.66,0.00012218744479
247,2021-12-07 09:05:50,1-10 Hz,0.66,0.000327148500148
248,2021-12-07 09:06:00,1-10 Hz,0.66,0.00360741994331
249,2021-12-07 09:06:10,1-10 Hz,0.66,0.000573885518201
250,2021-12-07 09:06:20,1-10 Hz,0.66,0.00110889234036
251,2021-12-07 09:06:30,1-10 Hz,0.66,0.00100230455933
252,2021-12-07 09:08:40,1-10 Hz,0.66,0.000326403383683
253,2021-12-07 09:08:50,1-10 Hz,0.66,0.00340640103682
254,2021-12-07 11:47:30,1-10 Hz,0.66,0.00164573546345
255,2021-12-07 15:20:50,1-10 Hz,0.66,0.000702726173099
256,2021-12-07 15:21:00,1-10 Hz,0.66,0.000566940058631
257,2021-12-07 15:21:10,1-10 Hz,0.66,0.00131989483861
258,2021-12-07 15:21:20,1-10 Hz,0.66,0.00178212305614
259,2021-12-07 15:21:30,1-10 Hz,0.66,0.000573585168196
260,2021-12-07 15:21:40,1-10 Hz,0.66,0.000106272857181
261,2021-12-07 15:21:50,1-10 Hz,0.66,7.2540470258e-05
262,2021-12-07 16:12:20,1-10 Hz,0.66,0.00161013840649
263,2021-12-07 16:12:40,1-10 Hz,0.66,0.00169013389004
